ID	TITLE EN	TITLE DE	TITLE FR	TITLE ES	DESCRIPTION EN	DESCRIPTION DE	DESCRIPTION FR	DESCRIPTION ES
441	Solo travel	Alleine reisen		Viajando solo	In this lesson you will read an article about how people are increasingly travelling alone, according to a recent UK survey. The lesson focuses on reading, vocabulary development and speaking. 	In dieser Lektion werden Sie einen Artikel darüber lesen, warum immer mehr Menschen allein in den Urlaub fahren, wie es vor kurzem eine Studie aus Großbritannien gezeigt hat. Die Lektion konzentriert sich auf Lesen, Wortschatzentwicklung und Sprechen. 		En esta lección, leerá un artículo sobre cómo las personas viajan solas cada vez más, según una encuesta reciente del Reino Unido. La lección se enfoca en la lectura, el desarrollo de vocabulario y la expresión oral.
478	Taxi!	Taxi!		Taxi!	The topic of this lesson is driving. Read an article on the opinions of British travellers on taxi drivers around the world and learn vocabulary for describing driving technique as well as British and American English terms for different road features. The differences between the gerund and infinitive forms in two-verb structures are reviewed and practised. 	Das Thema dieser Lektion ist Autofahren. Sie lesen einen Artikel über die Meinungen britischer Reisender über Taxifahrer auf der ganzen Welt und lernen Wortschatz um die Technik des Autos zu beschreiben sowie Ausdrücke aus dem britischen und amerikanischen Englischen für verschiedene Merkmale von Straßen. Der Unterschied zwischen dem Gerund und den Infinitivformen in zwei-Verb Strukturen wird wiederholt und geübt. 		El tema de esta lección es "conducir". Lea un artículo sobre las opiniones de los viajeros británicos acerca de los taxistas de todo el mundo y aprenda vocabulario para describir la técnica de conducción, así como términos en inglés británico y americano para diferentes características de la carretera. Se revisan y practican las diferencias entre las formas gerundio e infinitivo en estructuras de dos verbos.
516	Travel and holidays	Reisen und Urlaub		Viajes y vacaciones	In this lesson you will learn and practise vocabulary related to travel and holidays.	In dieser Lektion werden Sie Vokabeln zum Thema Reisen und Urlaub lernen und üben. 		En esta lección, aprenderás y practicarás vocabulario relacionado con viajes y vacaciones.
323	Holiday myths	Urlaubsmythen		Mitos de vacaciones	In this lesson you will read an article on ‘holiday myths’ – common misconceptions about holiday risks and dangers. Study vocabulary for talking about first-aid and hygiene. 	In dieser Lektion werden Sie einen Artikel über 'Urlaubsmythen' lesen - übliche Irrtümer über die Risiken und Gefahren von Urlaub. Sie lernen Worschatz, um über erste Hilfe und Hygiene zu sprechen. 		En esta lección, leerá un artículo sobre "mitos de las vacaciones": conceptos erróneos sobre los riesgos y peligros de las vacaciones. Estudie vocabulario para hablar sobre primeros auxilios e higiene.
388	Patience and waiting	Geduld und Warten		Paciencia y espera	In this vocabulary lesson learn words and phrases connected with patience and waiting. 	In dieser Wortschatzlektion lernen Sie Wörter und Wendungen zum Thema 'Geduld und Warten'. 		En esta lección de vocabulario, aprenda palabras y frases relacionadas con la paciencia y la espera.
390	Personality	Persönlichkeit		Personalidad	In this lesson you will learn and practise vocabulary related to personality.	In dieser Lektion werden Sie Wortschatz zum Thema Persönlichkeit lernen. 		En esta lección aprenderás y practicarás vocabulario relacionado con la personalidad.
407	Procrastination	Aufschub		Procrastinación	Do you procrastinate? This lesson is based on a newspaper article that discusses procrastination and presents a few creative solutions for avoiding idle behaviour. 	Schieben Sie auch oft Dinge auf? Die Lektion stützt sich auf einen Zeitungsartikel, der über Prokrastination ('Aufschieberitis') berichtet und einige kreative Lösungen vorschlägt, um ein Verhalten zu vermeiden, bei dem man nicht ins Handeln kommt. 		¿Procrastinas? Esta lección se basa en un artículo de un periódico que analiza la procrastinación y presenta algunas soluciones creativas para evitar la inactividad.
434	Smart but lazy	Schlau aber faul		Inteligente pero perezoso	Read an article on the connection between laziness and high intelligence. The lesson focuses on vocabulary, reading comprehension and speaking.	Sie lesen einen Artikel über die Verbindung zwischen Faulheit und hoher Intelligenz. Die Lektion konzentriert sich auf Wortschatz, Leseverstehen und Sprechen. 		Lea un artículo sobre la conexión entre la pereza y la inteligencia. La lección se centra en el vocabulario, la comprensión lectora y el habla.
211	Born to snooze	Zum Dösen geboren		Nacido para posponer la alarma	The theme of this lesson is people’s sleep-wake cycles. Complete a questionnaire to discover if you are genetically predisposed to waking up early or late and then read an article to find out how you fit in society and what type of profession would suit you best. The lesson teaches a variety of idioms related to waking and sleeping. You will also learn how to indicate your opinion using a variety of adverbs and adverbial phrases.	Das Thema dieser Lektion sind unsere Schlaf- und Wachzyklen. Füllen Sie einen Fragebogen aus, um herauszufinden, ob Sie genetisch dazu veranlagt sind, früh oder spät aufzuwachen und lesen Sie dann einen Artikel, um herauszufinden, wie sie in die Gesellschaft passen und welcher Beruf am besten zu Ihnen passen würde. Die Lektion vermittelt eine Vielzahl an Redewendungen, die mit wach sein und schlafen zu tun haben. Sie werden ebenfalls lernen, Ihre Meinung durch eine Reihe an Adverbien und adverbialen Wendungen auszudrücken. 		El tema de esta lección son los ciclos de sueño y vigilia de las personas. Complete un cuestionario para descubrir si está genéticamente predispuesto a levantarse temprano o tarde y luego lea un artículo para averiguar cómo encaja en la sociedad y qué tipo de profesión le conviene más. La lección enseña una variedad de expresiones idiomáticas relacionadas con la vigilia y el sueño. También aprenderá a expresar su opinión utilizando una variedad de adverbios y frases adverbiales.
440	Social pressure	Sozialer Druck		Presión social	Read an article about the pressure and stress that teenagers experience because of their social media habits. The worksheet focuses on vocabulary and speaking activities.	Lesen Sie einen Artikel über den Druck und Stress, unter dem Teenager aufgrund ihrer Social Media Gewohnheiten stehen. Das Arbeitsblatt konzentriert sich auf Wortschatz und Aufgaben zum Sprechen. 		Lea un artículo sobre la presión y el estrés que experimentan los adolescentes debido a sus hábitos en las redes sociales. La hoja de trabajo se enfoca en vocabulario y actividades de conversación.
489	The boomerang generation	Die Bumerang-Generation		La generación boomerang	Read an article on the ‘boomerang generation’ – young adults who have found themselves moving back in with their parents due to a combination of increasing property prices, student debt and the UK job market situation. Also study and put into practise several <b>phrasal verbs</b> used in article.	Lesen Sie einen Artikel über die 'Bumerang Generation' - junge Erwachsene, die aufgrund von verschiedenen Ursachen wie steigende Immobilienpreise, Schuldenlasten eines Studienkredits und der Arbeitsmarktsituation in Großbritannien wieder zurück zu ihren Eltern ziehen müssen. Sie werden auch einige phrasal verbs, die in dem Artikel aufkommen, lernen und anwenden. 		Lea un artículo sobre la "generación boomerang": adultos jóvenes que se han visto obligados a volver a vivir con sus padres debido a una combinación de aumento de los precios de las propiedades, la deuda de los estudiantes y la situación del mercado laboral en el Reino Unido. También estudie y ponga en práctica varios verbos compuestos utilizados en el artículo.
232	Coffee culture	Kaffeekultur		Cultura del café	Read about how drinking coffee in cafes became popular in the UK. The lesson focuses on reading, vocabulary development and speaking.	Lesen Sie darüber, wie das Kaffeetrinken in britischen Cafés immer beliebter wurde. Die Lektion konzentriert sich auf Lesen, Wortschatz und Sprechen. 		Lea sobre cómo tomar café en los cafés se hizo popular en el Reino Unido. La lección se enfoca en la lectura, el desarrollo de vocabulario y la expresión oral.
341	iSolation	iSolation		iSolation	Read an article on the link between well-being and face-to-face interaction in the modern world. The lesson focuses on vocabulary development, reading and speaking. There is also an exercise on prepositions.	Lesen Sie einen Artikel über die Wechselwirkung zwischen Wohlbefinden und persönlichem Kontakt in der modernen Welt. Die Lektion konzentriert sich auf Wortschatzerweiterung, Lesen und Sprechen. Es gibt auch eine Übung zu Präpositionen. 		Lea un artículo sobre el vínculo entre el bienestar y la interacción cara a cara en el mundo moderno. La lección se centra en el desarrollo del vocabulario, la lectura y el habla. También hay un ejercicio sobre preposiciones.
418	Renting a place to live	Mieten einer Wohnung		Rentando un apartamento	This lesson presents a number of useful terms and expressions used for renting long-term accommodation. In one of the exercises listen to a dialogue between a male tenant and a girl interested in moving in. 	Diese Lektion stellt einige nützliche Ausdrücke zum längeren Mieten einer Unterkunft vor. In einer der Übungen hören Sie einen Dialog zwischen einem männlichen Hausbewohner und einem Mädchen an, das sich dafür interessiert einzuziehen. 		Esta lección presenta una serie de términos y expresiones útiles para alquilar un alojamiento a largo plazo. En uno de los ejercicios, escuche un diálogo entre un inquilino y una mujer interesada en mudarse.
552	Worry more / Live longer	Mehr Sorgen / Länger leben		Preocúpate más / Vive más	The theme of this lesson is health and stress. Learn a variety of medical terms and read an article on how moderate stress can benefit people’s health according to recent scientific studies. In the grammar exercise, the use of cleft sentences beginning with ‘it’ (<i>e.g. It’s the degree of stress that is important</i>) is studied. Also practise using the linking words and phrases to develop an argument.	Das Thema dieser Lektion ist 'Gesundheit und Stress'. Lernen Sie eine Reihe an medizinischen Begriffen und lesen Sie einen Artikel darüber, wie gemäßigter Stress die Gesundheit des Menschen gemäß neuerer wissenschaftlicher Studien positiv beeinflussen kann. In der Übung zur Grammatik wird die Anwendung von cleft sentences, die mit 'it' beginnen, gelernt. Sie üben auch die Anwendung von Verbindungswörtern und Wendungen, um ein Argument zu entwickeln. 		El tema de esta lección es la salud y el estrés. Aprenda una variedad de términos médicos y lea un artículo sobre cómo el estrés moderado puede beneficiar la salud de las personas según estudios científicos recientes. En el ejercicio de gramática, se estudia el uso de oraciones hendidas que comienzan con "it" ( p. Ej., "It’s the degree of stress that is important"). También practique el uso de conectores y frases para desarrollar un argumento.
